stock_code,corp_name,year,quarter,label,총자산증가율,유동자산증가율,매출액증가율,순이익증가율,영업이익증가율,매출액순이익률,매출총이익률,자기자본순이익률,매출채권회전율,재고자산회전율,총자본회전율,유형자산회전율,매출원가율,부채비율,유동비율,자기자본비율,당좌비율,비유동자산장기적합률,순운전자본비율,차입금의존도,현금비율,유형자산,무형자산,무형자산상각비,유형자산상각비,감가상각비,총자본영업이익률,총자본순이익률,유보액/납입자본비율,총자본투자효율
010170,대한광통신,2021,Q1,0,0.1452349834818265,0.48690110718860435,,,,-19.06691776651663,-2.4715312077456617,-3.2941967837264636,0.5863105724319401,0.6060628681134036,0.0947905364633133,0.0947905364633133,102.47153120774566,82.26532913772381,191.76712431921464,54.86506977113444,132.766344090726,,24.927567329954584,13.976107331473454,63.17690253988516,109686683051.0,2141942514.0,160016536.0,2122295123.0,2282311659.0,-2.565622163758586,-1.8073633637899909,300.0902725346777,-0.01807363363789991
